MN;;;0279;State Representative District 46B;46B;0401;CHERYL YOUAKIM;;;DFL;15;15;9525;68.50;13906
MN;;;0279;State Representative District 46B;46B;9901;WRITE-IN**;;;WI;15;15;28;0.20;13906
MN;;;0280;State Representative District 47A;47A;0301;JIM NASH;;;R;21;21;10934;67.63;16167
MN;;;0280;State Representative District 47A;47A;0401;MATTHEW W. GIESEKE;;;DFL;21;21;5186;32.08;16167
MN;;;0280;State Representative District 47A;47A;9901;WRITE-IN**;;;WI;21;21;47;0.29;16167
MN;;;0281;State Representative District 47B;47B;0301;JOE HOPPE;;;R;9;9;11340;97.18;11669
MN;;;0281;State Representative District 47B;47B;9901;WRITE-IN**;;;WI;9;9;329;2.82;11669
MN;;;0282;State Representative District 48A;48A;0301;KIRK STENSRUD;;;R;17;17;9565;49.83;19197
MN;;;0282;State Representative District 48A;48A;0401;YVONNE SELCER;;;DFL;17;17;9606;50.04;19197
MN;;;0282;State Representative District 48A;48A;9901;WRITE-IN**;;;WI;17;17;26;0.14;19197
MN;;;0283;State Representative District 48B;48B;0301;JENIFER LOON;;;R;12;12;10294;64.42;15980
MN;;;0283;State Representative District 48B;48B;0401;JOAN HOWE-PULLIS;;;DFL;12;12;5661;35.43;15980
MN;;;0283;State Representative District 48B;48B;9901;WRITE-IN**;;;WI;12;12;25;0.16;15980
MN;;;0284;State Representative District 49A;49A;0301;DARIO ANSELMO;;;R;16;16;9645;48.55;19865
MN;;;0284;State Representative District 49A;49A;0401;RON ERHARDT;;;DFL;16;16;10206;51.38;19865
MN;;;0284;State Representative District 49A;49A;9901;WRITE-IN**;;;WI;16;16;14;0.07;19865
MN;;;0285;State Representative District 49B;49B;0301;BARB SUTTER;;;R;18;18;9075;47.11;19263
MN;;;0285;State Representative District 49B;49B;0401;PAUL ROSENTHAL;;;DFL;18;18;10171;52.80;19263
MN;;;0285;State Representative District 49B;49B;9901;WRITE-IN**;;;WI;18;18;17;0.09;19263
MN;;;0286;State Representative District 50A;50A;0301;DEAN MUMBLEAU;;;R;11;11;4481;35.11;12762
MN;;;0286;State Representative District 50A;50A;0401;LINDA SLOCUM;;;DFL;11;11;8260;64.72;12762
MN;;;0286;State Representative District 50A;50A;9901;WRITE-IN**;;;WI;11;11;21;0.16;12762
MN;;;0287;State Representative District 50B;50B;0301;ZAVIER BICOTT;;;R;15;15;5251;34.24;15335
MN;;;0287;State Representative District 50B;50B;0401;ANN LENCZEWSKI;;;DFL;15;15;10060;65.60;15335
MN;;;0287;State Representative District 50B;50B;9901;WRITE-IN**;;;WI;15;15;24;0.16;15335
MN;;;0288;State Representative District 51A;51A;0301;ANDREA TODD-HARLIN;;;R;11;11;6821;48.34;14110
MN;;;0288;State Representative District 51A;51A;0401;SANDRA MASIN;;;DFL;11;11;7262;51.47;14110
MN;;;0288;State Representative District 51A;51A;9901;WRITE-IN**;;;WI;11;11;27;0.19;14110
MN;;;0289;State Representative District 51B;51B;0301;JEN WILSON;;;R;13;13;8366;48.80;17142
MN;;;0289;State Representative District 51B;51B;0401;LAURIE HALVERSON;;;DFL;13;13;8757;51.09;17142
MN;;;0289;State Representative District 51B;51B;9901;WRITE-IN**;;;WI;13;13;19;0.11;17142
MN;;;0290;State Representative District 52A;52A;0301;JOE BLUM;;;R;14;14;6661;40.46;16464
MN;;;0290;State Representative District 52A;52A;0401;RICK HANSEN;;;DFL;14;14;9777;59.38;16464
MN;;;0290;State Representative District 52A;52A;9901;WRITE-IN**;;;WI;14;14;26;0.16;16464
MN;;;0291;State Representative District 52B;52B;0301;DON LEE;;;R;14;14;5405;35.45;15248
MN;;;0291;State Representative District 52B;52B;0401;JOE ATKINS;;;DFL;14;14;9831;64.47;15248
MN;;;0291;State Representative District 52B;52B;9901;WRITE-IN**;;;WI;14;14;12;0.08;15248
MN;;;0292;State Representative District 53A;53A;0301;LUKAS CZECH;;;R;13;13;5983;41.47;14427
MN;;;0292;State Representative District 53A;53A;0401;JOANN WARD;;;DFL;13;13;8420;58.36;14427
MN;;;0292;State Representative District 53A;53A;9901;WRITE-IN**;;;WI;13;13;24;0.17;14427
MN;;;0293;State Representative District 53B;53B;0301;KELLY FENTON;;;R;10;10;8634;56.93;15165
MN;;;0293;State Representative District 53B;53B;0401;KAY HENDRIKSON;;;DFL;10;10;6515;42.96;15165
MN;;;0293;State Representative District 53B;53B;9901;WRITE-IN**;;;WI;10;10;16;0.11;15165
MN;;;0294;State Representative District 54A;54A;0301;MATTHEW KOWALSKI;;;R;15;15;5629;44.35;12693
MN;;;0294;State Representative District 54A;54A;0401;DAN SCHOEN;;;DFL;15;15;7047;55.52;12693
MN;;;0294;State Representative District 54A;54A;9901;WRITE-IN**;;;WI;15;15;17;0.13;12693
MN;;;0295;State Representative District 54B;54B;0301;DENNY MCNAMARA;;;R;19;19;8853;60.54;14624
MN;;;0295;State Representative District 54B;54B;0401;DONALD SLATEN;;;DFL;19;19;5750;39.32;14624
MN;;;0295;State Representative District 54B;54B;9901;WRITE-IN**;;;WI;19;19;21;0.14;14624
MN;;;0296;State Representative District 55A;55A;0201;DEREK THURY;;;IP;14;14;500;4.41;11346
MN;;;0296;State Representative District 55A;55A;0301;BOB LOONAN;;;R;14;14;6439;56.75;11346
MN;;;0296;State Representative District 55A;55A;0401;JAY C. WHITING;;;DFL;14;14;4398;38.76;11346
MN;;;0296;State Representative District 55A;55A;9901;WRITE-IN**;;;WI;14;14;9;0.08;11346
MN;;;0297;State Representative District 55B;55B;0201;JOSH D. ONDICH;;;IP;16;16;507;3.33;15211
MN;;;0297;State Representative District 55B;55B;0301;TONY ALBRIGHT;;;R;16;16;9278;61.00;15211
MN;;;0297;State Representative District 55B;55B;0401;KEVIN BURKART;;;DFL;16;16;5422;35.65;15211
MN;;;0297;State Representative District 55B;55B;9901;WRITE-IN**;;;WI;16;16;4;0.03;15211
MN;;;0298;State Representative District 56A;56A;0301;DREW CHRISTENSEN;;;R;12;12;7498;55.81;13435
MN;;;0298;State Representative District 56A;56A;0401;DAN KIMMEL;;;DFL;12;12;5913;44.01;13435
MN;;;0298;State Representative District 56A;56A;9901;WRITE-IN**;;;WI;12;12;24;0.18;13435
MN;;;0299;State Representative District 56B;56B;0301;ROZ PETERSON;;;R;11;11;7856;53.99;14552
MN;;;0299;State Representative District 56B;56B;0401;WILL MORGAN;;;DFL;11;11;6669;45.83;14552
MN;;;0299;State Representative District 56B;56B;9901;WRITE-IN**;;;WI;11;11;27;0.19;14552
MN;;;0300;State Representative District 57A;57A;0301;TARA MACK;;;R;13;13;8347;58.44;14284
MN;;;0300;State Representative District 57A;57A;0401;BRUCE FOLKEN;;;DFL;13;13;5931;41.52;14284
MN;;;0300;State Representative District 57A;57A;9901;WRITE-IN**;;;WI;13;13;6;0.04;14284
MN;;;0301;State Representative District 57B;57B;0301;ANNA WILLS;;;R;13;13;9083;58.40;15552
MN;;;0301;State Representative District 57B;57B;0401;DENISE PACKARD;;;DFL;13;13;6458;41.53;15552
MN;;;0301;State Representative District 57B;57B;9901;WRITE-IN**;;;WI;13;13;11;0.07;15552
MN;;;0302;State Representative District 58A;58A;0301;JON KOZNICK;;;R;12;12;8021;55.28;14509
MN;;;0302;State Representative District 58A;58A;0401;AMY WILLINGHAM;;;DFL;12;12;6476;44.63;14509
MN;;;0302;State Representative District 58A;58A;9901;WRITE-IN**;;;WI;12;12;12;0.08;14509
MN;;;0303;State Representative District 58B;58B;0301;PAT GAROFALO;;;R;27;27;8878;63.85;13904
MN;;;0303;State Representative District 58B;58B;0401;MARLA VAGTS;;;DFL;27;27;5008;36.02;13904
MN;;;0303;State Representative District 58B;58B;9901;WRITE-IN**;;;WI;27;27;18;0.13;13904
MN;;;0304;State Representative District 59A;59A;0301;FRED STATEMA;;;R;10;10;1547;17.24;8975
MN;;;0304;State Representative District 59A;59A;0401;JOE MULLERY;;;DFL;10;10;7358;81.98;8975
MN;;;0304;State Representative District 59A;59A;9901;WRITE-IN**;;;WI;10;10;70;0.78;8975
MN;;;0305;State Representative District 59B;59B;0301;MARGARET E. MARTIN;;;R;15;15;2378;21.42;11103
MN;;;0305;State Representative District 59B;59B;0401;RAYMOND DEHN;;;DFL;15;15;8671;78.10;11103
MN;;;0305;State Representative District 59B;59B;9901;WRITE-IN**;;;WI;15;15;54;0.49;11103
MN;;;0306;State Representative District 60A;60A;0301;BRENT MILLSOP;;;R;14;14;2472;17.24;14340
MN;;;0306;State Representative District 60A;60A;0401;DIANE LOEFFLER;;;DFL;14;14;11819;82.42;14340
MN;;;0306;State Representative District 60A;60A;9901;WRITE-IN**;;;WI;14;14;49;0.34;14340
MN;;;0307;State Representative District 60B;60B;0301;ABDIMALIK ASKAR;;;R;12;12;2298;22.34;10285
MN;;;0307;State Representative District 60B;60B;0401;PHYLLIS KAHN;;;DFL;12;12;7908;76.89;10285
MN;;;0307;State Representative District 60B;60B;9901;WRITE-IN**;;;WI;12;12;79;0.77;10285
MN;;;0308;State Representative District 61A;61A;0301;FRANK TAYLOR;;;R;15;15;3341;18.96;17625
MN;;;0308;State Representative District 61A;61A;0401;FRANK HORNSTEIN;;;DFL;15;15;14239;80.79;17625
MN;;;0308;State Representative District 61A;61A;9901;WRITE-IN**;;;WI;15;15;45;0.26;17625
MN;;;0309;State Representative District 61B;61B;0301;TOM GALLAGHER;;;R;14;14;3445;18.92;18212
MN;;;0309;State Representative District 61B;61B;0401;PAUL THISSEN;;;DFL;14;14;14740;80.94;18212
MN;;;0309;State Representative District 61B;61B;9901;WRITE-IN**;;;WI;14;14;27;0.15;18212
MN;;;0310;State Representative District 62A;62A;0201;YOLANDITA COLÓN;;;IP;12;12;773;9.57;8075
MN;;;0310;State Representative District 62A;62A;0301;BRUCE LUNDEEN;;;R;12;12;650;8.05;8075
MN;;;0310;State Representative District 62A;62A;0401;KAREN CLARK;;;DFL;12;12;6632;82.13;8075
MN;;;0310;State Representative District 62A;62A;9901;WRITE-IN**;;;WI;12;12;20;0.25;8075
MN;;;0311;State Representative District 62B;62B;0301;JULIE HANSON;;;R;11;11;1417;10.93;12965
MN;;;0311;State Representative District 62B;62B;0401;SUSAN ALLEN;;;DFL;11;11;11495;88.66;12965
MN;;;0311;State Representative District 62B;62B;9901;WRITE-IN**;;;WI;11;11;53;0.41;12965
MN;;;0312;State Representative District 63A;63A;0301;KYLE BRAGG;;;R;15;15;2297;13.21;17383
MN;;;0312;State Representative District 63A;63A;0401;JIM DAVNIE;;;DFL;15;15;15026;86.44;17383
MN;;;0312;State Representative District 63A;63A;9901;WRITE-IN**;;;WI;15;15;60;0.35;17383
MN;;;0313;State Representative District 63B;63B;0301;ANDRES HORTILLOSA;;;R;14;14;4086;24.64;16582
MN;;;0313;State Representative District 63B;63B;0401;JEAN WAGENIUS;;;DFL;14;14;12447;75.06;16582
MN;;;0313;State Representative District 63B;63B;9901;WRITE-IN**;;;WI;14;14;49;0.30;16582
MN;;;0314;State Representative District 64A;64A;0301;ANDREW BROWN;;;R;16;16;3009;18.52;16245
MN;;;0314;State Representative District 64A;64A;0401;ERIN MURPHY;;;DFL;16;16;13193;81.21;16245
MN;;;0314;State Representative District 64A;64A;9901;WRITE-IN**;;;WI;16;16;43;0.26;16245
MN;;;0315;State Representative District 64B;64B;0301;DANIEL SURMAN;;;R;14;14;4771;26.25;18174
MN;;;0315;State Representative District 64B;64B;0401;DAVE PINTO;;;DFL;14;14;13356;73.49;18174
MN;;;0315;State Representative District 64B;64B;9901;WRITE-IN**;;;WI;14;14;47;0.26;18174
MN;;;0316;State Representative District 65A;65A;0301;ANTHONY MESCHKE;;;R;12;12;1358;14.59;9306
MN;;;0316;State Representative District 65A;65A;0401;RENA MORAN;;;DFL;12;12;6626;71.20;9306
MN;;;0316;State Representative District 65A;65A;0501;LENA BUGGS;;;GP;12;12;1308;14.06;9306
MN;;;0316;State Representative District 65A;65A;9901;WRITE-IN**;;;WI;12;12;14;0.15;9306
MN;;;0317;State Representative District 65B;65B;0301;ANTHONY "TONY" ATHEN;;;R;14;14;2427;21.91;11078
MN;;;0317;State Representative District 65B;65B;0401;CARLOS MARIANI;;;DFL;14;14;8590;77.54;11078
MN;;;0317;State Representative District 65B;65B;9901;WRITE-IN**;;;WI;14;14;61;0.55;11078
MN;;;0318;State Representative District 66A;66A;0301;JON HEYER;;;R;13;13;5421;32.76;16546
MN;;;0318;State Representative District 66A;66A;0401;ALICE HAUSMAN;;;DFL;13;13;11100;67.09;16546
MN;;;0318;State Representative District 66A;66A;9901;WRITE-IN**;;;WI;13;13;25;0.15;16546
MN;;;0319;State Representative District 66B;66B;0301;LIZZ PAULSON;;;R;11;11;2127;23.06;9223
MN;;;0319;State Representative District 66B;66B;0401;JOHN LESCH;;;DFL;11;11;7047;76.41;9223
MN;;;0319;State Representative District 66B;66B;9901;WRITE-IN**;;;WI;11;11;49;0.53;9223
MN;;;0320;State Representative District 67A;67A;0301;ANDREW LIVINGSTON;;;R;13;13;2032;27.26;7455
MN;;;0320;State Representative District 67A;67A;0401;TIM MAHONEY;;;DFL;13;13;5400;72.43;7455
MN;;;0320;State Representative District 67A;67A;9901;WRITE-IN**;;;WI;13;13;23;0.31;7455
MN;;;0321;State Representative District 67B;67B;0301;JOHN T. QUINN;;;R;14;14;2289;26.79;8544
MN;;;0321;State Representative District 67B;67B;0401;SHELDON JOHNSON;;;DFL;14;14;6222;72.82;8544
MN;;;0321;State Representative District 67B;67B;9901;WRITE-IN**;;;WI;14;14;33;0.39;8544
